ano;regiao;pop_faixas;em;acesso_esgoto;pbf;desocupados;informalidade;municipio_rural
2015;Nordeste;25.000-49.999;21,25;0,09;87,28;83,23;67,33;Rural
2015;Nordeste;25.000-49.999;9,56;0,78;93,65;61,79;19,46;Rural
2015;Nordeste;50.000-99.999;25,27;0,89;81,38;98,00;63,27;Rural
2015;Nordeste;25.000-49.999;27,30;1,68;85,89;76,28;41,92;Rural
2015;Nordeste;50.000-99.999;15,53;1,07;87,68;79,35;88,53;Rural
2015;Nordeste;25.000-49.999;45,41;2,95;85,98;93,24;80,43;Rural
2015;Nordeste;25.000-49.999;27,87;0,73;89,36;82,99;22,64;Rural
2015;Nordeste;25.000-49.999;35,24;0,78;79,76;80,74;88,49;Urbano
2015;Nordeste;10.000-24.999;31,03;1,07;77,98;76,47;69,41;Urbano
2015;Nordeste;Até 4.999;26,92;1,59;86,49;62,90;17,02;Rural
2015;Nordeste;10.000-24.999;18,18;3,16;86,32;64,80;80,46;Rural
2015;Nordeste;25.000-49.999;24,58;0,89;73,42;79,54;65,53;Urbano
2015;Nordeste;10.000-24.999;28,12;3,43;76,77;88,57;76,19;Rural
2015;Nordeste;25.000-49.999;22,48;4,34;85,88;62,75;22,65;Rural
2015;Nordeste;25.000-49.999;23,73;11,19;81,63;83,10;74,67;Urbano
2015;Nordeste;Até 4.999;16,67;1,22;78,12;53,55;1,33;Rural
2015;Nordeste;25.000-49.999;28,76;4,16;74,07;91,45;69,94;Urbano
2015;Nordeste;Até 4.999;10,53;3,69;84,59;84,82;100,00;Rural
2015;Nordeste;10.000-24.999;24,24;0,17;88,72;77,94;55,88;Rural
2015;Nordeste;10.000-24.999;25,37;1,41;77,87;80,82;46,88;Urbano
2015;Nordeste;25.000-49.999;6,47;0,84;86,49;61,02;16,17;Rural
2015;Nordeste;5.000-9.999;12,20;3,17;82,51;86,41;30,77;Rural
2015;Nordeste;10.000-24.999;22,50;0,63;70,59;79,54;41,54;Urbano
2015;Nordeste;25.000-49.999;31,35;5,56;84,98;78,74;34,36;Urbano
2015;Nordeste;Até 4.999;37,04;2,76;82,76;63,08;37,78;Rural
2015;Nordeste;50.000-99.999;23,30;2,71;61,65;79,43;66,02;Urbano
2015;Nordeste;10.000-24.999;32,00;28,65;83,09;87,84;43,33;Urbano
2015;Nordeste;10.000-24.999;12,28;12,57;72,28;85,71;72,73;Urbano
2015;Nordeste;10.000-24.999;27,54;1,22;83,93;72,25;14,06;Rural
2015;Nordeste;10.000-24.999;17,59;0,20;88,84;85,82;46,55;Rural
2015;Nordeste;25.000-49.999;21,13;3,89;78,69;93,08;81,02;Rural
2015;Nordeste;25.000-49.999;19,67;0,81;79,31;81,76;86,05;Rural
2015;Nordeste;25.000-49.999;20,00;18,72;82,43;93,29;57,60;Rural
2015;Nordeste;5.000-9.999;29,79;2,21;84,74;87,23;24,24;Rural
2015;Nordeste;5.000-9.999;11,86;0,34;80,80;76,19;10,91;Urbano
2015;Nordeste;25.000-49.999;32,42;6,76;78,23;80,74;67,80;Urbano
2015;Nordeste;10.000-24.999;13,00;1,77;87,47;88,98;35,71;Rural
2015;Nordeste;A partir de 100.000;17,55;2,91;64,30;77,24;76,73;Urbano
2015;Nordeste;25.000-49.999;25,70;2,90;87,54;95,34;69,49;Urbano
2015;Nordeste;50.000-99.999;29,38;23,76;64,69;77,20;56,58;Urbano
2015;Nordeste;10.000-24.999;27,27;1,76;78,61;78,86;61,11;Rural
2015;Nordeste;10.000-24.999;31,18;6,06;84,33;57,93;3,90;Rural
2015;Nordeste;25.000-49.999;31,41;2,33;82,02;80,99;83,99;Urbano
2015;Nordeste;50.000-99.999;34,55;2,00;70,98;80,14;74,50;Urbano
2015;Nordeste;10.000-24.999;18,67;0,67;89,52;75,40;7,61;Urbano
2015;Nordeste;Até 4.999;22,73;20,30;74,92;97,44;50,00;Urbano
2015;Nordeste;5.000-9.999;21,51;5,59;87,08;99,69;0,00;Urbano
2015;Nordeste;5.000-9.999;14,58;2,14;80,97;80,42;80,00;Rural
2015;Nordeste;5.000-9.999;26,83;6,95;75,46;84,62;58,33;Rural
2015;Nordeste;10.000-24.999;32,32;2,73;87,53;89,19;86,49;Urbano
2015;Nordeste;25.000-49.999;25,46;1,39;79,23;84,03;63,93;Urbano
2015;Nordeste;A partir de 100.000;28,49;11,05;64,08;77,18;68,97;Urbano
2015;Nordeste;25.000-49.999;28,72;6,07;80,61;99,39;100,00;Rural
2015;Nordeste;10.000-24.999;33,33;26,79;80,32;83,97;80,95;Rural
2015;Nordeste;50.000-99.999;32,96;5,32;85,93;81,26;75,18;Rural
2015;Nordeste;25.000-49.999;35,82;22,04;82,13;80,14;57,07;Rural
2015;Nordeste;10.000-24.999;36,84;28,96;67,78;77,54;51,61;Rural
2015;Nordeste;25.000-49.999;35,91;0,58;80,12;84,97;78,73;Rural
2015;Nordeste;5.000-9.999;60,00;27,25;83,97;96,51;100,00;Urbano
2015;Nordeste;10.000-24.999;58,62;0,71;77,58;74,22;68,75;Rural
2015;Nordeste;50.000-99.999;29,67;10,55;70,13;75,56;66,88;Urbano
2015;Nordeste;50.000-99.999;34,46;7,27;67,99;84,32;69,40;Urbano
2015;Nordeste;25.000-49.999;38,61;2,45;74,51;86,97;49,16;Rural
2015;Nordeste;10.000-24.999;39,29;6,22;80,10;93,88;50,00;Rural
2015;Nordeste;10.000-24.999;26,78;4,27;76,58;63,73;91,61;Urbano
2015;Nordeste;5.000-9.999;45,45;9,68;79,03;76,62;58,82;Rural
2015;Nordeste;10.000-24.999;39,15;1,15;80,29;70,18;96,25;Rural
2015;Nordeste;10.000-24.999;26,36;15,12;74,02;76,25;74,09;Rural
2015;Nordeste;10.000-24.999;33,33;9,07;70,39;89,83;58,82;Rural
2015;Nordeste;50.000-99.999;31,03;3,78;64,57;77,57;59,31;Urbano
2015;Nordeste;10.000-24.999;34,71;2,70;77,43;77,87;39,65;Rural
2015;Nordeste;10.000-24.999;34,73;0,54;77,53;79,27;61,63;Urbano
2015;Nordeste;25.000-49.999;34,07;40,33;77,09;81,71;58,64;Urbano
2015;Nordeste;50.000-99.999;31,77;5,17;75,89;84,83;76,85;Rural
2015;Nordeste;25.000-49.999;43,80;11,98;76,66;74,03;75,67;Rural
2015;Nordeste;50.000-99.999;37,78;43,69;76,00;51,82;4,76;Rural
2015;Nordeste;50.000-99.999;39,41;56,08;75,11;83,26;54,43;Urbano
2015;Nordeste;50.000-99.999;42,48;14,62;76,87;81,88;85,26;Urbano
2015;Nordeste;25.000-49.999;47,37;9,02;78,16;63,52;71,73;Urbano
2015;Nordeste;50.000-99.999;36,02;11,71;79,50;76,10;46,84;Urbano
2015;Nordeste;10.000-24.999;27,27;0,55;87,04;89,76;95,35;Rural
2015;Nordeste;10.000-24.999;34,88;4,82;74,17;84,21;33,33;Rural
2015;Nordeste;25.000-49.999;35,67;0,76;76,24;78,54;89,57;Rural
2015;Nordeste;10.000-24.999;32,65;0,53;69,23;79,07;86,11;Rural
2015;Nordeste;50.000-99.999;35,05;2,24;72,88;83,52;57,36;Urbano
2015;Nordeste;10.000-24.999;36,36;14,30;72,81;72,64;62,07;Rural
2015;Nordeste;A partir de 100.000;30,45;32,60;64,49;77,52;62,31;Urbano
2015;Nordeste;10.000-24.999;43,84;3,91;74,47;75,19;60,45;Urbano
2015;Nordeste;10.000-24.999;23,38;0,45;75,46;78,32;52,69;Urbano
2015;Nordeste;10.000-24.999;37,41;13,56;78,29;81,16;53,76;Urbano
2015;Nordeste;50.000-99.999;31,76;33,44;68,97;80,80;67,57;Urbano
2015;Nordeste;A partir de 100.000;33,99;25,22;65,69;76,77;67,98;Urbano
2015;Nordeste;25.000-49.999;47,56;0,50;76,96;70,84;89,41;Rural
2015;Nordeste;10.000-24.999;40,00;65,28;70,54;87,11;52,00;Urbano
2015;Nordeste;10.000-24.999;55,17;2,95;83,49;70,43;58,82;Rural
2015;Nordeste;5.000-9.999;41,18;1,01;75,36;96,20;100,00;Rural
2015;Nordeste;50.000-99.999;42,78;0,07;81,71;74,74;79,20;Rural
2015;Nordeste;10.000-24.999;48,15;13,87;60,83;80,82;66,67;Urbano
2015;Nordeste;10.000-24.999;39,72;9,28;74,46;87,25;42,11;Urbano
2015;Nordeste;25.000-49.999;25,00;1,49;79,86;74,00;82,52;Rural
2015;Nordeste;5.000-9.999;40,00;11,22;57,12;73,13;50,00;Rural
2015;Nordeste;10.000-24.999;37,29;0,73;68,87;77,65;61,90;Rural
2015;Nordeste;50.000-99.999;36,68;3,90;45,66;71,20;32,89;Urbano
2015;Nordeste;10.000-24.999;35,92;2,13;82,60;81,16;42,22;Rural
2015;Nordeste;10.000-24.999;40,00;24,57;76,74;57,53;30,65;Rural
2015;Nordeste;10.000-24.999;25,00;0,52;77,28;81,84;65,12;Rural
2015;Nordeste;50.000-99.999;33,15;22,96;79,87;74,98;36,90;Rural
2015;Nordeste;50.000-99.999;31,82;4,27;66,86;77,26;62,48;Urbano
2015;Nordeste;10.000-24.999;33,33;37,55;77,74;71,32;36,81;Rural
2015;Nordeste;10.000-24.999;32,35;27,76;73,87;69,47;2,50;Rural
2015;Nordeste;25.000-49.999;26,32;15,15;77,93;85,28;66,91;Urbano
2015;Nordeste;25.000-49.999;35,35;4,17;76,28;70,72;76,79;Rural
2015;Nordeste;10.000-24.999;59,26;22,69;68,57;54,84;44,64;Urbano
2015;Nordeste;10.000-24.999;42,58;24,40;79,98;78,61;88,35;Urbano
2015;Nordeste;50.000-99.999;39,12;3,17;60,37;77,30;59,35;Urbano
2015;Nordeste;25.000-49.999;40,45;8,50;68,27;75,84;78,67;Urbano
2015;Nordeste;A partir de 100.000;44,60;23,33;77,70;81,84;72,76;Rural
2015;Nordeste;10.000-24.999;33,33;0,83;77,53;75,35;13,70;Rural
2015;Nordeste;25.000-49.999;53,54;2,16;81,78;81,82;41,61;Rural
2015;Nordeste;10.000-24.999;57,51;1,45;79,25;64,57;86,55;Rural
2015;Nordeste;10.000-24.999;27,27;48,80;70,70;75,76;87,50;Urbano
2015;Nordeste;25.000-49.999;30,79;63,30;78,08;70,64;76,94;Urbano
2015;Nordeste;25.000-49.999;41,77;0,67;74,99;70,93;65,27;Rural
2015;Nordeste;25.000-49.999;30,65;22,07;81,70;82,56;72,87;Rural
2015;Nordeste;25.000-49.999;34,78;8,15;62,81;68,21;80,95;Rural
2015;Nordeste;A partir de 100.000;28,95;33,21;53,85;71,61;64,45;Urbano
2015;Nordeste;10.000-24.999;38,31;19,83;80,91;80,34;42,99;Rural
2015;Nordeste;50.000-99.999;32,68;13,15;72,25;85,52;43,06;Rural
2015;Nordeste;10.000-24.999;40,43;0,87;78,93;73,23;79,63;Rural
2015;Nordeste;A partir de 100.000;34,95;39,33;55,00;77,25;50,70;Urbano
2015;Nordeste;A partir de 100.000;40,00;12,24;76,63;82,52;66,03;Urbano
2015;Nordeste;25.000-49.999;31,83;0,62;73,83;76,80;59,94;Urbano
2015;Nordeste;25.000-49.999;50,00;17,09;64,61;76,05;57,22;Urbano
2015;Nordeste;25.000-49.999;40,14;8,29;78,43;78,02;35,48;Rural
2015;Nordeste;25.000-49.999;42,31;3,78;78,88;65,36;91,61;Rural
2015;Nordeste;25.000-49.999;33,24;1,13;78,37;80,62;91,48;Rural
2015;Nordeste;25.000-49.999;43,79;32,96;77,95;69,79;61,47;Rural
2015;Nordeste;10.000-24.999;24,65;3,39;80,68;80,77;34,45;Rural
2015;Nordeste;50.000-99.999;31,03;4,04;76,21;63,69;80,57;Rural
2015;Nordeste;10.000-24.999;38,78;5,06;79,88;76,81;58,33;Rural
2015;Nordeste;10.000-24.999;50,00;17,18;79,99;74,56;53,33;Rural
2015;Nordeste;25.000-49.999;33,83;12,08;73,60;72,38;72,83;Urbano
2015;Nordeste;25.000-49.999;32,28;19,36;83,17;85,40;23,30;Rural
2015;Nordeste;10.000-24.999;40,66;2,60;76,31;84,03;44,15;Rural
2015;Nordeste;10.000-24.999;36,84;43,96;79,59;76,88;37,79;Urbano
2015;Nordeste;50.000-99.999;31,95;2,59;63,84;76,85;60,04;Urbano
2015;Nordeste;50.000-99.999;35,77;53,52;57,77;79,43;52,49;Urbano
2015;Nordeste;10.000-24.999;25,00;16,80;72,39;83,49;66,67;Rural
2015;Nordeste;10.000-24.999;48,28;6,15;80,93;77,14;93,75;Rural
2015;Nordeste;25.000-49.999;43,77;5,52;75,79;86,00;76,28;Urbano
2015;Nordeste;25.000-49.999;37,87;22,55;78,66;78,89;71,48;Rural
2015;Nordeste;25.000-49.999;35,50;6,56;68,14;70,44;58,06;Rural
2015;Nordeste;10.000-24.999;29,03;9,25;78,97;62,42;67,80;Rural
2015;Nordeste;25.000-49.999;50,88;25,40;78,32;66,76;24,66;Rural
2015;Nordeste;5.000-9.999;48,39;57,67;65,83;72,00;25,93;Urbano
2015;Nordeste;25.000-49.999;41,94;6,11;70,76;72,82;76,26;Urbano
2015;Nordeste;10.000-24.999;38,89;1,18;85,00;69,18;95,92;Rural
2015;Nordeste;10.000-24.999;30,43;1,46;77,42;72,81;66,67;Rural
2015;Nordeste;10.000-24.999;50,00;9,60;81,01;96,80;50,00;Urbano
2015;Nordeste;10.000-24.999;46,15;19,24;71,14;61,43;11,11;Rural
2015;Nordeste;10.000-24.999;32,11;8,59;77,07;57,84;35,21;Rural
2015;Nordeste;50.000-99.999;47,14;46,76;76,49;83,06;66,77;Urbano
2015;Nordeste;10.000-24.999;27,78;22,67;81,23;76,19;36,67;Rural
2015;Nordeste;50.000-99.999;35,76;35,08;75,92;80,47;69,16;Urbano
2015;Nordeste;10.000-24.999;32,39;0,77;63,73;70,33;63,57;Urbano
2015;Nordeste;25.000-49.999;41,82;4,81;75,34;87,93;55,47;Rural
2015;Nordeste;50.000-99.999;33,57;10,07;66,56;80,81;64,45;Urbano
2015;Nordeste;10.000-24.999;47,92;2,47;76,67;84,26;54,84;Rural
2015;Nordeste;10.000-24.999;28,30;1,36;74,42;50,23;61,61;Rural
2015;Nordeste;25.000-49.999;27,72;24,84;78,50;73,98;19,05;Rural
2015;Nordeste;10.000-24.999;23,08;24,98;77,23;72,06;10,53;Rural
2015;Nordeste;25.000-49.999;43,51;4,95;75,12;66,45;29,50;Rural
2015;Nordeste;25.000-49.999;25,74;12,00;78,06;79,87;59,94;Rural
2015;Nordeste;50.000-99.999;41,15;12,71;61,30;77,98;59,65;Urbano
2015;Nordeste;5.000-9.999;22,22;18,43;49,31;78,57;50,00;Rural
2015;Nordeste;10.000-24.999;15,38;3,07;80,80;97,67;0,00;Urbano
2015;Nordeste;10.000-24.999;38,38;22,56;77,47;72,55;39,42;Rural
2015;Nordeste;A partir de 100.000;51,37;73,58;62,41;76,37;51,23;Urbano
2015;Nordeste;10.000-24.999;34,88;0,53;69,59;61,82;65,08;Rural
2015;Nordeste;25.000-49.999;32,98;4,94;67,97;82,35;57,98;Urbano
2015;Nordeste;10.000-24.999;37,67;2,46;75,83;67,39;94,36;Rural
2015;Nordeste;50.000-99.999;36,47;11,74;69,63;74,74;46,77;Rural
2015;Nordeste;50.000-99.999;46,84;27,03;79,95;82,89;51,45;Urbano
2015;Nordeste;50.000-99.999;44,04;2,14;90,62;87,27;61,94;Rural
2015;Nordeste;25.000-49.999;38,48;2,79;72,59;76,08;50,42;Rural
2015;Nordeste;5.000-9.999;28,57;3,73;77,29;81,94;23,08;Rural
2015;Nordeste;10.000-24.999;22,00;1,16;81,12;80,63;85,11;Rural
2015;Nordeste;10.000-24.999;52,52;1,94;79,47;80,67;54,23;Urbano
2015;Nordeste;10.000-24.999;59,18;2,05;75,39;81,48;80,00;Urbano
2015;Nordeste;25.000-49.999;51,93;12,24;79,67;95,42;37,65;Urbano
2015;Nordeste;50.000-99.999;34,15;5,93;85,11;67,14;11,36;Rural
2015;Nordeste;50.000-99.999;21,07;1,33;61,52;82,61;58,21;Urbano
2015;Nordeste;10.000-24.999;19,15;46,63;87,70;99,53;100,00;Rural
2015;Nordeste;10.000-24.999;22,64;51,44;78,08;91,81;75,00;Urbano
2015;Nordeste;10.000-24.999;25,45;7,87;58,21;85,14;74,07;Urbano
2015;Nordeste;10.000-24.999;13,56;7,14;79,52;93,28;73,33;Urbano
2015;Nordeste;25.000-49.999;29,21;1,64;74,22;83,87;74,25;Rural
2015;Nordeste;10.000-24.999;18,02;5,65;67,57;95,10;27,27;Urbano
2015;Nordeste;10.000-24.999;0,00;7,32;78,86;95,45;100,00;Urbano
2015;Nordeste;5.000-9.999;35,56;1,13;83,31;72,36;49,09;Rural
2015;Nordeste;5.000-9.999;25,00;0,42;63,25;93,94;64,29;Urbano
2015;Nordeste;25.000-49.999;13,41;1,06;69,37;81,73;66,67;Urbano
2015;Nordeste;5.000-9.999;8,22;5,80;62,12;86,70;78,13;Urbano
2015;Nordeste;10.000-24.999;22,41;17,38;76,65;78,48;66,67;Urbano
2015;Nordeste;50.000-99.999;32,38;62,57;57,49;80,85;62,64;Urbano
2015;Nordeste;25.000-49.999;22,27;4,01;82,92;93,29;66,39;Urbano
2015;Nordeste;10.000-24.999;31,51;1,43;76,11;85,23;48,70;Urbano
2015;Nordeste;50.000-99.999;14,14;11,29;75,44;83,33;79,40;Rural
2015;Nordeste;5.000-9.999;14,71;3,28;86,60;94,04;87,50;Rural
2015;Nordeste;5.000-9.999;38,89;47,34;47,51;76,02;51,11;Urbano
2015;Nordeste;25.000-49.999;40,25;75,77;74,54;84,76;76,17;Urbano
2015;Nordeste;50.000-99.999;21,15;6,99;59,56;88,15;27,56;Urbano
2015;Nordeste;5.000-9.999;21,87;3,68;66,80;94,27;25,00;Urbano
2015;Nordeste;10.000-24.999;28,85;63,37;62,50;77,92;74,51;Urbano
2015;Nordeste;Até 4.999;4,17;5,87;73,39;43,45;62,20;Urbano
2015;Nordeste;25.000-49.999;33,33;1,90;71,37;93,81;0,00;Urbano
2015;Nordeste;5.000-9.999;18,18;1,59;63,06;86,61;65,38;Urbano
2015;Nordeste;10.000-24.999;18,75;24,72;49,97;87,50;77,78;Rural
2015;Nordeste;5.000-9.999;25,00;1,24;74,16;82,49;54,84;Urbano
2015;Nordeste;5.000-9.999;17,50;2,10;78,68;82,29;46,43;Urbano
2015;Nordeste;5.000-9.999;19,35;2,86;74,13;92,16;80,00;Rural
2015;Nordeste;5.000-9.999;14,63;4,73;74,93;83,02;21,62;Rural
2015;Nordeste;5.000-9.999;28,21;35,57;80,13;90,38;8,62;Urbano
2015;Nordeste;Até 4.999;18,75;3,35;67,87;81,25;100,00;Rural
2015;Nordeste;25.000-49.999;20,37;13,38;80,20;87,97;70,29;Urbano
2015;Nordeste;Até 4.999;23,53;12,06;78,37;73,24;5,26;Rural
2015;Nordeste;5.000-9.999;16,22;2,75;74,22;83,42;7,41;Urbano
2015;Nordeste;10.000-24.999;19,48;18,36;78,94;93,75;9,09;Rural
2015;Nordeste;5.000-9.999;32,08;52,25;73,50;83,72;62,79;Urbano
2015;Nordeste;5.000-9.999;26,32;2,78;79,57;98,46;100,00;Urbano
2015;Nordeste;50.000-99.999;19,67;9,96;70,34;80,32;53,75;Urbano
2015;Nordeste;25.000-49.999;22,01;34,14;70,40;84,23;82,38;Urbano
2015;Nordeste;5.000-9.999;32,43;0,09;72,34;78,21;22,86;Urbano
2015;Nordeste;10.000-24.999;9,09;5,37;76,23;79,25;90,00;Rural
2015;Nordeste;10.000-24.999;20,63;0,72;78,02;85,15;93,02;Urbano
2015;Nordeste;10.000-24.999;17,39;5,07;68,16;79,42;67,84;Rural
2015;Nordeste;Até 4.999;11,76;5,08;66,96;91,75;14,29;Rural
2015;Nordeste;A partir de 100.000;23,85;22,63;62,74;78,12;62,55;Urbano
2015;Nordeste;25.000-49.999;14,53;0,52;67,31;78,11;70,21;Rural
2015;Nordeste;25.000-49.999;23,22;9,93;81,89;91,18;71,96;Urbano
2015;Nordeste;Até 4.999;19,35;18,11;90,83;97,39;33,33;Urbano
2015;Nordeste;10.000-24.999;25,83;63,44;57,34;78,40;61,79;Urbano
2015;Nordeste;10.000-24.999;28,33;53,31;78,36;90,00;52,00;Urbano
2015;Nordeste;25.000-49.999;37,05;37,90;67,53;76,66;76,49;Urbano
2015;Nordeste;5.000-9.999;16,67;44,53;73,01;92,86;14,29;Rural
2015;Nordeste;10.000-24.999;17,28;30,29;69,49;86,28;63,64;Rural
2015;Nordeste;10.000-24.999;15,79;59,47;67,47;87,82;77,78;Urbano
2015;Nordeste;10.000-24.999;30,88;13,35;76,64;64,59;19,35;Urbano
2015;Nordeste;Até 4.999;25,81;1,43;64,62;86,61;28,13;Urbano
2015;Nordeste;5.000-9.999;7,69;2,55;56,04;88,57;25,00;Urbano
2015;Nordeste;25.000-49.999;27,35;76,46;76,09;88,74;72,25;Urbano
2015;Nordeste;10.000-24.999;23,71;9,21;74,13;87,53;24,65;Urbano
2015;Nordeste;A partir de 100.000;17,91;34,26;63,82;80,82;57,29;Urbano
2015;Nordeste;25.000-49.999;15,94;0,45;73,41;81,05;71,17;Rural
2015;Nordeste;10.000-24.999;23,60;9,23;84,44;60,53;0,75;Urbano
2015;Nordeste;10.000-24.999;35,99;1,15;82,23;57,63;74,15;Urbano
2015;Nordeste;10.000-24.999;12,77;2,06;70,36;73,36;82,22;Rural
2015;Nordeste;10.000-24.999;20,55;53,42;72,41;76,73;76,27;Urbano
2015;Nordeste;5.000-9.999;7,89;0,53;75,14;94,48;55,56;Rural
2015;Nordeste;5.000-9.999;23,68;17,19;75,71;87,73;44,83;Rural
2015;Nordeste;5.000-9.999;7,89;4,95;76,52;93,83;40,00;Rural
2015;Nordeste;10.000-24.999;26,32;0,55;86,06;57,85;3,81;Rural
2015;Nordeste;Até 4.999;30,00;18,50;71,32;78,08;78,12;Rural
2015;Nordeste;10.000-24.999;11,76;1,81;76,63;92,72;45,45;Rural
2015;Nordeste;10.000-24.999;29,58;50,96;75,38;87,83;67,44;Urbano
2015;Nordeste;5.000-9.999;16,67;1,56;69,64;92,14;54,55;Rural
2015;Nordeste;10.000-24.999;15,09;6,32;67,10;70,54;73,77;Urbano
2015;Nordeste;25.000-49.999;16,52;7,19;80,45;84,81;74,46;Rural
2015;Nordeste;10.000-24.999;29,03;4,08;74,59;88,58;91,30;Urbano
2015;Nordeste;10.000-24.999;27,63;0,58;77,23;92,56;60,00;Rural
2015;Nordeste;25.000-49.999;21,26;41,82;82,97;91,43;75,91;Urbano
2015;Nordeste;10.000-24.999;19,49;36,81;76,54;80,84;70,73;Rural
2015;Nordeste;5.000-9.999;0,00;4,07;68,29;74,51;50,00;Rural
2015;Nordeste;10.000-24.999;23,12;0,15;80,42;84,44;44,63;Urbano
2015;Nordeste;10.000-24.999;26,73;0,76;78,58;72,75;57,38;Rural
2015;Nordeste;10.000-24.999;25,40;65,75;78,71;93,09;88,24;Urbano
2015;Nordeste;10.000-24.999;25,95;39,29;72,65;83,43;85,23;Rural
2015;Nordeste;10.000-24.999;21,64;27,96;83,60;88,84;65,41;Urbano
2015;Nordeste;10.000-24.999;26,80;11,65;85,90;89,30;45,00;Rural
2015;Nordeste;5.000-9.999;23,44;0,37;86,23;84,48;95,12;Rural
2015;Nordeste;10.000-24.999;23,90;0,84;89,50;87,21;85,14;Rural
2015;Nordeste;5.000-9.999;26,67;2,61;77,78;86,89;77,78;Rural
2015;Nordeste;10.000-24.999;25,51;24,94;98,34;77,20;46,74;Rural
2015;Nordeste;5.000-9.999;37,84;0,16;77,49;86,96;40,00;Rural
2015;Nordeste;50.000-99.999;27,54;23,34;78,66;85,48;72,75;Urbano
2015;Nordeste;10.000-24.999;29,35;75,53;82,95;80,60;87,34;Urbano
2015;Nordeste;5.000-9.999;32,00;48,86;60,64;88,32;66,67;Urbano
2015;Nordeste;Até 4.999;36,36;38,92;61,67;88,03;47,06;Rural
2015;Nordeste;10.000-24.999;31,43;33,45;81,03;86,71;87,50;Urbano
2015;Nordeste;Até 4.999;24,39;67,07;92,92;56,60;74,63;Urbano
2015;Nordeste;10.000-24.999;18,99;44,60;74,24;82,55;37,62;Urbano
2015;Nordeste;5.000-9.999;24,32;12,09;78,16;90,43;5,26;Urbano
2015;Nordeste;10.000-24.999;24,59;3,58;77,65;98,00;21,43;Urbano
2015;Nordeste;10.000-24.999;32,46;0,67;92,45;80,78;14,85;Rural
2015;Nordeste;50.000-99.999;28,70;53,52;82,64;95,40;77,17;Urbano
2015;Nordeste;5.000-9.999;20,45;17,78;79,64;96,07;60,00;Rural
2015;Nordeste;A partir de 100.000;22,69;85,57;59,75;72,55;55,94;Urbano
2015;Nordeste;5.000-9.999;16,33;0,73;81,00;93,55;27,27;Urbano
2015;Nordeste;Até 4.999;39,39;38,06;25,54;76,52;70,97;Rural
2015;Nordeste;5.000-9.999;38,64;15,23;79,56;68,93;15,29;Rural
2015;Nordeste;25.000-49.999;24,08;39,99;72,68;88,96;66,20;Urbano
2015;Nordeste;10.000-24.999;15,22;21,44;78,02;87,34;70,18;Urbano
2015;Nordeste;25.000-49.999;20,39;2,39;68,61;86,17;79,29;Urbano
2015;Nordeste;Até 4.999;41,67;29,63;93,17;89,26;75,00;Urbano
2015;Nordeste;10.000-24.999;15,91;84,24;76,62;97,67;75,00;Urbano
2015;Nordeste;10.000-24.999;18,52;10,95;81,70;92,44;60,00;Rural
2015;Nordeste;10.000-24.999;28,57;1,14;96,70;80,56;18,95;Urbano
2015;Nordeste;5.000-9.999;25,00;0,20;98,13;99,34;0,00;Rural
2015;Nordeste;Até 4.999;57,14;3,49;60,96;89,41;77,78;Urbano
2015;Nordeste;Até 4.999;31,58;4,95;97,58;85,06;50,00;Urbano
2015;Nordeste;25.000-49.999;44,69;49,87;81,74;84,56;76,72;Urbano
2015;Nordeste;10.000-24.999;35,00;1,32;86,33;76,04;95,65;Rural
2015;Nordeste;50.000-99.999;25,56;61,52;70,75;82,84;76,19;Urbano
2015;Nordeste;10.000-24.999;30,77;1,07;95,28;98,66;20,00;Rural
2015;Nordeste;10.000-24.999;34,12;16,73;87,82;88,31;90,00;Rural
2015;Nordeste;10.000-24.999;32,28;0,61;89,32;95,31;76,47;Urbano
2015;Nordeste;10.000-24.999;27,60;20,62;85,56;87,21;90,07;Urbano
2015;Nordeste;10.000-24.999;20,47;52,29;56,34;83,78;80,00;Urbano
2015;Nordeste;10.000-24.999;26,09;0,34;80,10;85,68;41,18;Urbano
2015;Nordeste;10.000-24.999;21,43;17,04;86,09;74,67;0,00;Rural
2015;Nordeste;A partir de 100.000;26,26;53,82;69,71;83,07;69,64;Urbano
2015;Nordeste;10.000-24.999;10,92;48,66;83,73;85,29;77,94;Rural
2015;Nordeste;5.000-9.999;29,63;57,54;84,97;77,02;66,67;Urbano
2015;Nordeste;10.000-24.999;24,00;0,14;75,39;92,11;59,09;Urbano
2015;Nordeste;5.000-9.999;18,97;1,11;79,86;100,00;0,00;Rural
2015;Nordeste;25.000-49.999;24,15;23,10;80,05;70,96;81,63;Rural
2015;Nordeste;5.000-9.999;11,32;17,80;68,25;71,09;2,56;Rural
2015;Nordeste;25.000-49.999;27,84;4,36;77,88;95,71;46,46;Urbano
2015;Nordeste;10.000-24.999;24,37;0,20;93,43;92,83;68,75;Urbano
2015;Nordeste;5.000-9.999;35,00;10,21;94,79;90,55;66,67;Urbano
2015;Nordeste;25.000-49.999;36,53;54,64;79,60;86,18;61,07;Urbano
2015;Nordeste;5.000-9.999;23,40;11,58;90,04;95,19;44,44;Rural
2015;Nordeste;A partir de 100.000;41,48;93,72;71,63;78,55;82,49;Urbano
2015;Nordeste;10.000-24.999;45,65;3,99;76,01;78,86;49,25;Rural
2015;Nordeste;5.000-9.999;27,08;51,07;80,94;79,49;53,85;Rural
2015;Nordeste;25.000-49.999;37,64;1,25;80,76;91,05;53,33;Urbano
